Date,qt,prec,tmean
12/7/1997,9.6,0,18.4156
12/8/1997,9.19,0,18.7365
12/9/1997,9.13,0,18.3581
12/10/1997,9.05,0,18.3709
12/11/1997,8.69,0,17.9921
12/12/1997,8.63,0,18.5287
12/13/1997,8.41,0,18.2486
12/14/1997,8.29,0,17.454
12/15/1997,8.16,0,16.4871
12/16/1997,8.1,0,16.5231
12/17/1997,7.86,5.4768,17.376
12/18/1997,7.38,0,17.6902
12/19/1997,7.1,0,17.5597
12/20/1997,6.92,0,17.4003
12/21/1997,6.65,0,16.9969
12/22/1997,6.42,0,17.0674
12/23/1997,6.31,0,17.3012
12/24/1997,6.15,0,18.3313
12/25/1997,5.04,0,18.2417
12/26/1997,5.19,0,18.1362
12/27/1997,5.14,0,17.9253
12/28/1997,5.17,0,18.2178
12/29/1997,5.09,3.7795,17.5904
12/30/1997,5.14,0,16.8689
12/31/1997,6.98,0,17.4495
1/1/1998,5.38,14.4118,17.7161
1/2/1998,5.04,0,18.13
1/3/1998,4.76,0,17.7173
1/4/1998,4.79,0,18.2921
1/5/1998,4.76,0,18.6201
1/6/1998,4.72,0,19.1739
1/7/1998,4.57,0,19.2259
1/8/1998,4.45,0,19.0776
1/9/1998,4.34,0,18.6883
1/10/1998,4.32,0,17.3613
1/11/1998,4.23,0,17.1124
1/12/1998,4.14,0,17.2114
1/13/1998,4.32,0,18.0561
1/14/1998,4.28,0,18.0904
1/15/1998,4.21,0,17.8823
1/16/1998,4.17,0,18.3961
1/17/1998,4.23,0,17.7776
1/18/1998,4.13,0,17.531
1/19/1998,4.07,0,17.8055
1/20/1998,3.98,0,17.7637
1/21/1998,4,0,18.2247
1/22/1998,3.96,0,18.6567
1/23/1998,4.08,0,18.8551
1/24/1998,3.94,0,18.48
1/25/1998,3.86,0,17.9555
1/26/1998,3.86,0,17.9394
1/27/1998,3.86,0,18.8537
1/28/1998,2.91,0,18.268
1/29/1998,2.82,0,18.4989
1/30/1998,2.88,0,18.6153
1/31/1998,2.77,0,19.4737
2/1/1998,2.73,0,19.867
2/2/1998,2.84,0,20.0002
2/3/1998,2.8,0,19.611
2/4/1998,2.79,0,18.8721
2/5/1998,2.78,0,18.8732
2/6/1998,2.85,0,19.3269
2/7/1998,2.59,0,18.9043
2/8/1998,2.59,0,19.1336
2/9/1998,2.61,0,18.5931
2/10/1998,3.5,0,18.3389
2/11/1998,3.62,0,18.8674
2/12/1998,3.29,0,18.6824
2/13/1998,3.17,0,18.3939
2/14/1998,3.11,0,19.6442
2/15/1998,3.15,0,19.5475
2/16/1998,3.02,0,20.063
2/17/1998,3.05,0,20.2039
2/18/1998,3.1,0,20.6402
2/19/1998,3,0,19.7673
2/20/1998,3.01,0,19.8328
2/21/1998,3,0,18.9142
2/22/1998,3.04,0,18.9994
2/23/1998,3.05,0,19.0241
2/24/1998,3.09,0,18.5008
2/25/1998,3.12,0,18.3677
2/26/1998,3.1,0,18.7324
2/27/1998,3.17,2.1403,18.8893
2/28/1998,3.51,3.1476,19.3352
3/1/1998,3.3,0,19.1374
3/2/1998,3.06,0,20.1008
3/3/1998,3.02,0,19.4487
3/4/1998,3.01,0,18.6347
3/5/1998,2.98,0,19.1827
3/6/1998,2.99,0,19.0585
3/7/1998,3.02,0,19.1178
3/8/1998,2.96,0,19.2343
3/9/1998,2.92,0,19.6846
3/10/1998,2.9,0,19.1653
3/11/1998,2.99,0,18.7294
3/12/1998,2.98,0,18.4496
3/13/1998,2.86,0,18.8235
3/14/1998,2.81,0,18.4355
3/15/1998,2.83,0,18.0656
3/16/1998,2.77,0,18.4083
3/17/1998,2.71,0,18.9427
3/18/1998,2.7,0,19.5991
3/19/1998,2.7,5.3,19.6308
3/20/1998,2.72,0,20.7397
3/21/1998,2.67,0,20.62
3/22/1998,2.67,0,19.5461
3/23/1998,2.74,8.6716,19.0974
3/24/1998,2.65,0,18.209
3/25/1998,2.66,0,18.6536
3/26/1998,4.31,7.1206,19.2968
3/27/1998,2.62,0,19.0208
3/28/1998,2.58,0,18.9398
3/29/1998,2.59,0,19.1356
3/30/1998,2.57,0,19.2308
3/31/1998,2.57,0,19.4844
4/1/1998,2.49,0,19.4811
4/2/1998,2.44,0,19.307
4/3/1998,2.42,0,19.5348
4/4/1998,2.41,0,19.6464
4/5/1998,2.4,0,20.4131
4/6/1998,2.45,0,20.0684
4/7/1998,2.42,0,19.9995
4/8/1998,2.64,5.1692,20.3734
4/9/1998,2.58,0,19.9092
4/10/1998,2.48,0,20.506
4/11/1998,2.38,5.1105,20.2556
4/12/1998,2.4,5.1105,18.9295
4/13/1998,2.39,0,19.0236
4/14/1998,2.4,0,19.9077
4/15/1998,2.41,0,19.5274
4/16/1998,2.4,0,19.7319
4/17/1998,2.37,0,19.7128
4/18/1998,2.34,0,19.5338
4/19/1998,2.34,0,19.4211
4/20/1998,2.36,0,19.6338
4/21/1998,2.66,0,19.197
4/22/1998,2.73,0,19.4161
4/23/1998,2.86,5.6514,19.0089
4/24/1998,2.58,11.3028,18.4028
4/25/1998,2.39,0,18.6153
4/26/1998,2.38,12.2206,18.7197
4/27/1998,2.37,9.311,19.1939
4/28/1998,2.37,4.6555,19.3437
4/29/1998,3.61,12.2206,19.7337
4/30/1998,3.58,9.311,19.4822
5/1/1998,2.96,30.8856,19.2239
5/2/1998,2.49,0,18.9003
5/3/1998,2.51,20.1702,18.899
5/4/1998,2.39,8.8245,19.0148
5/5/1998,2.34,0,18.9645
5/6/1998,2.29,25.176,19.5381
5/7/1998,2.35,0,18.8345
5/8/1998,2.41,0,19.0867
5/9/1998,2.33,0,19.3505
5/10/1998,2.23,0,20.0691
5/11/1998,2.28,0,19.6611
5/12/1998,2.22,30.2021,19.5959
5/13/1998,2.2,0,19.9003
5/14/1998,2.18,0,20.1998
5/15/1998,2.19,6.0404,20.0794
5/16/1998,2.31,0,19.4144
5/17/1998,2.53,18.3654,19.5982
5/18/1998,2.45,0,19.1274
5/19/1998,2.62,41.9781,19.1571
5/20/1998,2.52,0,19.9012
5/21/1998,2.72,11.0008,19.5045
5/22/1998,2.51,8.8132,19.3419
5/23/1998,2.32,9.7177,19.4695
5/24/1998,1.33,7.6669,18.2126
5/25/1998,1.34,0,18.688
5/26/1998,1.35,44.7194,18.3593
5/27/1998,3.36,22.3597,18.1692
5/28/1998,5.41,0,17.6151
5/29/1998,6.82,11.1798,17.6092
5/30/1998,4.5,0,18.172
5/31/1998,3.29,0,18.8213
6/1/1998,2.96,12.8129,18.8412
6/2/1998,3.11,12.8129,18.6586
6/3/1998,3.13,6.4065,18.602
6/4/1998,3.22,25.6258,18.3108
6/5/1998,3.9,19.2194,17.9716
6/6/1998,3.71,13.7194,18.4734
6/7/1998,3.96,15.6793,18.0157
6/8/1998,4.34,6.8597,17.9636
6/9/1998,5.76,20.579,17.8957
6/10/1998,5.88,6.8597,18.4592
6/11/1998,4.17,4.3366,18.3142
6/12/1998,3.45,0,18.9128
6/13/1998,3.07,8.6733,19.0987
6/14/1998,2.88,21.6832,18.8981
6/15/1998,4.52,21.6832,18.2126
6/16/1998,4.43,24.7255,17.6313
6/17/1998,3.7,12.3627,17.7329
6/18/1998,3.77,6.1814,17.73
6/19/1998,5.79,6.1814,17.8817
6/20/1998,6.25,12.3627,17.8663
6/21/1998,5.45,7.1482,17.5565
6/22/1998,4.97,14.2964,17.2841
6/23/1998,4.71,7.1482,17.5131
6/24/1998,4.51,0,18.2306
6/25/1998,4.26,3.5741,18.3312
6/26/1998,4.04,0,18.8077
6/27/1998,4.6,27.3799,18.347
6/28/1998,4.23,17.9681,17.9821
6/29/1998,4.14,5.9894,18.1354
6/30/1998,4.61,11.9787,18.0194
7/1/1998,4.08,0,18.6754
7/2/1998,3.88,0,19.1354
7/3/1998,3.87,30.303,18.1923
7/4/1998,3.73,22.7273,17.5391
7/5/1998,4.37,15.1515,16.4494
7/6/1998,4.97,0,16.8073
7/7/1998,7.25,0,17.2933
7/8/1998,20.1,57.5082,17.0292
7/9/1998,11,9.5847,17.8613
7/10/1998,12.5,9.5847,17.6542
7/11/1998,13.1,6.6639,17.6862
7/12/1998,13.9,6.6639,17.6835
7/13/1998,13.5,19.9918,17.6173
7/14/1998,12.9,6.6639,17.6915
7/15/1998,10.2,6.6639,17.4424
7/16/1998,10.9,0,17.8776
7/17/1998,9.91,9.8,17.1466
7/18/1998,9.01,9.8,16.9263
7/19/1998,8.27,0,16.9163
7/20/1998,7.55,0,17.4052
7/21/1998,7.06,6.9667,17.4598
7/22/1998,7.32,0,17.3094
7/23/1998,7.51,13.9334,16.9836
7/24/1998,8.91,0,17.417
7/25/1998,10.2,13.9334,16.9756
7/26/1998,10.2,10.6802,17.5118
7/27/1998,8.83,5.3401,17.518
7/28/1998,8.37,0,17.9714
7/29/1998,7.97,5.3401,17.7255
7/30/1998,7.42,10.6802,17.1998
7/31/1998,8.03,16.0203,18.0631
8/1/1998,7.59,2.7988,18.4842
8/2/1998,7.13,2.7988,17.9832
8/3/1998,9.78,8.3963,17.7253
8/4/1998,9.5,5.5975,18.0271
8/5/1998,8.03,15.9929,17.9069
8/6/1998,7.77,14.0122,17.7031
8/7/1998,8,21.0183,16.9172
8/8/1998,8.23,0,17.1067
8/9/1998,6.77,7.0061,17.3931
8/10/1998,6.69,7.0061,17.8991
8/11/1998,6.16,0,18.1954
8/12/1998,6.94,0,18.3489
8/13/1998,7.07,22.4675,17.8427
8/14/1998,6.72,14.9784,17.5026
8/15/1998,6.86,22.4675,17.3484
8/16/1998,6.92,6.0862,17.1139
8/17/1998,7.65,6.0862,17.3518
8/18/1998,7.7,12.1723,16.9207
8/19/1998,7.53,12.1723,17.4304
8/20/1998,8.33,0,17.3696
8/21/1998,10.1,11.6692,16.8963
8/22/1998,11.8,5.8346,17.4917
8/23/1998,11.4,0,17.9203
8/24/1998,11.3,11.6692,17.6115
8/25/1998,10.7,5.8346,18.0404
8/26/1998,10.1,10.6129,17.7576
8/27/1998,10.1,21.2258,17.672
8/28/1998,9.94,21.2258,17.3491
8/29/1998,10.1,10.6129,17.7966
8/30/1998,11.6,10.6129,17.4081
8/31/1998,13,21.2258,17.9917
9/1/1998,8.01,0,17.9148
9/2/1998,10.8,0,17.424
9/3/1998,13.4,19.0028,17.4402
9/4/1998,14.6,28.5042,16.5394
9/5/1998,12.9,9.5014,16.9212
9/6/1998,11.2,21.0982,17.806
9/7/1998,12.5,21.0982,17.7649
9/8/1998,14.6,21.0982,17.5153
9/9/1998,16.1,21.0982,16.9546
9/10/1998,19.4,21.0982,17.4327
9/11/1998,20.3,29.0255,17.8398
9/12/1998,20.6,29.0255,17.6273
9/13/1998,20.2,14.5127,17.3232
9/14/1998,18.9,0,16.9766
9/15/1998,27.9,29.0255,16.8752
9/16/1998,26.3,12.5436,17.9583
9/17/1998,21.1,10.9757,17.9253
9/18/1998,18.9,0,17.7158
9/19/1998,18.5,0,17.84
9/20/1998,18.5,10.9757,17.993
9/21/1998,19.3,20.5133,18.3106
9/22/1998,21.5,61.5399,18.2204
9/23/1998,22.2,0,17.8532
9/24/1998,27.3,61.5399,17.0442
9/25/1998,25.6,41.0266,17.2899
9/26/1998,24.4,8.5213,17.9266
9/27/1998,21.9,0,17.8934
9/28/1998,20.7,8.5213,17.4762
9/29/1998,21.2,8.5213,17.1575
9/30/1998,22,17.0426,17.71
10/1/1998,20.6,28.6251,18.0676
10/2/1998,19.2,54.524,17.4805
10/3/1998,17.8,9.5417,17.325
10/4/1998,17.1,9.5417,17.5471
10/5/1998,16,0,17.7639
10/6/1998,16,11.1515,17.4616
10/7/1998,15.6,44.6061,17.5422
10/8/1998,17,11.1515,17.5168
10/9/1998,12.2,11.1515,17.6877
10/10/1998,12.2,11.1515,17.8139
10/11/1998,12.2,54.7002,17.8541
10/12/1998,14.4,18.2334,17.8185
10/13/1998,15.5,36.4668,17.0789
10/14/1998,20.8,18.2334,17.2526
10/15/1998,19.8,36.4668,17.6396
10/16/1998,18.3,15.5099,18.1909
10/17/1998,17.8,31.0197,17.84
10/18/1998,16.6,35.4511,17.7086
10/19/1998,14.7,15.5099,17.653
10/20/1998,15,0,17.4073
10/21/1998,14.8,0,17.7035
10/22/1998,14.2,0,17.7877
10/23/1998,13.7,59.6259,16.9929
10/24/1998,14.8,14.9065,16.5451
10/25/1998,12.9,0,16.7172
10/26/1998,12.8,27.7044,16.0062
10/27/1998,12.8,31.6621,16.7719
10/28/1998,45.2,31.6621,16.2106
10/29/1998,51.8,0,16.7554
10/30/1998,31.6,0,16.9632
10/31/1998,24.7,55.4087,17.0901
11/1/1998,19.8,0,17.466
11/2/1998,17.6,0,17.2507
11/3/1998,19.6,43.3891,16.879
11/4/1998,24,21.6945,16.9743
11/5/1998,22.3,43.3891,17.6902
11/6/1998,23.1,31.0904,17.4293
11/7/1998,21.7,10.3635,17.3298
11/8/1998,19.7,20.7269,16.8527
11/9/1998,18.3,0,16.5982
11/10/1998,17.1,0,17.1938
11/11/1998,16.1,0,17.2094
11/12/1998,15,0,17.0886
11/13/1998,14.1,0,16.9615
11/14/1998,13.7,0,17.1086
11/15/1998,12.8,17.5443,16.7735
11/16/1998,10.1,0,16.999
11/17/1998,9.52,0,17.628
11/18/1998,8.99,8.8569,17.1977
11/19/1998,9.65,26.5707,17.7169
11/20/1998,9.44,17.7138,17.1795
11/21/1998,11.8,34.9969,16.5041
11/22/1998,13.9,11.6656,16.3561
11/23/1998,12.3,0,17.168
11/24/1998,8.5,0,17.1822
11/25/1998,7.59,0,17.0342
11/26/1998,9.18,23.617,16.7996
11/27/1998,8.77,0,16.5627
11/28/1998,8.47,0,16.4544
11/29/1998,8.17,15.7447,16.5019
11/30/1998,7.99,7.8723,16.6617
12/1/1998,8.22,14.562,16.4365
12/2/1998,7.89,29.124,16.3527
12/3/1998,8.27,36.405,16.628
12/4/1998,8.13,0,16.546
12/5/1998,8.89,14.562,17.0219
12/6/1998,8.85,26.8699,17.0736
12/7/1998,8.66,0,17.072
12/8/1998,9.15,0,16.9901
12/9/1998,9.64,0,16.4772
12/10/1998,9.89,0,16.3632
12/11/1998,10.4,0,16.6129
12/12/1998,9.96,0,16.53
12/13/1998,9.32,20.0062,17.2477
12/14/1998,6.36,0,17.0367
12/15/1998,5.97,0,16.957
12/16/1998,7.92,11.3152,16.68
12/17/1998,7.94,0,15.9698
12/18/1998,9.5,5.6576,16.3304
12/19/1998,7.52,5.6576,16.9372
12/20/1998,6.52,0,16.8484
12/21/1998,6.2,8.1663,16.2493
12/22/1998,7.85,18.9421,16.8198
12/23/1998,7.82,0,16.2979
12/24/1998,7.29,0,16.5016
12/25/1998,5.51,0,16.6482
12/26/1998,6.72,0,16.3365
12/27/1998,6.5,0,16.7147
12/28/1998,6.71,0,15.8037
12/29/1998,6.26,0,16.3022
12/30/1998,6.01,0,16.6342
12/31/1998,6.13,0,17.171
1/1/1999,5.85,0,17.1106
1/2/1999,5.73,51.1145,17.467
1/3/1999,5.5,0,17.3422
1/4/1999,5.36,0,17.1609
1/5/1999,5.23,0,15.9765
1/6/1999,5.09,0,16.3734
1/7/1999,4.95,0,15.8313
1/8/1999,4.86,0,16.6493
1/9/1999,4.81,0,16.2743
1/10/1999,4.69,0,16.9127
1/11/1999,4.58,0,16.489
1/12/1999,4.49,0,16.1592
1/13/1999,4.5,0,15.8765
1/14/1999,4.4,0,15.8048
1/15/1999,4.31,0,16.0721
1/16/1999,4.25,0,15.8153
1/17/1999,4.08,0,15.7616
1/18/1999,3.96,0,15.9167
1/19/1999,3.89,0,16.3948
1/20/1999,3.81,0,16.3832
1/21/1999,3.75,0,16.096
1/22/1999,3.7,0,16.4464
1/23/1999,3.68,0,16.6257
1/24/1999,3.61,0,16.1573
1/25/1999,3.54,0,16.5195
1/26/1999,3.54,0,16.6226
1/27/1999,3.46,0,16.6207
1/28/1999,3.42,0,16.6525
1/29/1999,3.38,0,16.2834
1/30/1999,3.32,0,16.9589
1/31/1999,3.27,0,16.7733
2/1/1999,3.26,0,16.7262
2/2/1999,3.27,0,16.9077
2/3/1999,3.19,0,16.4647
2/4/1999,3.12,0,16.6832
2/5/1999,3.09,0,16.6276
2/6/1999,3.06,0,16.6376
2/7/1999,3.02,0,16.1458
2/8/1999,3.17,0,16.7367
2/9/1999,2.94,0,16.3471
2/10/1999,3.24,0,16.9125
2/11/1999,3.48,0,16.7829
2/12/1999,3.46,0.8672,17.5643
2/13/1999,3.44,0,17.2778
2/14/1999,3.46,1.7344,16.0891
2/15/1999,3.55,0.8672,15.4564
2/16/1999,3.78,1.1927,15.7905
2/17/1999,3.82,1.1927,16.2521
2/18/1999,4.14,0,16.2616
2/19/1999,4.95,0,16.5328
2/20/1999,4.63,2.3854,16.6178
2/21/1999,3.85,0,17.0239
2/22/1999,3.56,0,16.1057
2/23/1999,3.47,2.5861,15.781
2/24/1999,3.38,0,16.1432
2/25/1999,3.3,0,16.3085
2/26/1999,3.23,0,16.1233
2/27/1999,3.19,0,16.0876
2/28/1999,3.15,0,15.8551
3/1/1999,3.11,0,16.2174
3/2/1999,3.12,0,16.133
3/3/1999,3.06,0,16.4451
3/4/1999,3.01,0,16.0569
3/5/1999,3.01,0,16.0516
3/6/1999,2.96,4.793,16.618
3/7/1999,2.92,0,17.4454
3/8/1999,2.88,0,16.9249
3/9/1999,2.86,0,16.1704
3/10/1999,2.83,0,16.3415
3/11/1999,2.8,0,16.0169
3/12/1999,2.77,0,16.7662
3/13/1999,2.75,0,17.7157
3/14/1999,2.73,0,18.2619
3/15/1999,2.69,5.7327,17.36
3/16/1999,2.68,0,16.7193
3/17/1999,2.75,0,16.614
3/18/1999,3.05,0,16.909
3/19/1999,2.69,0,17.1973
3/20/1999,2.62,0,16.9313
3/21/1999,2.59,0,16.8926
3/22/1999,2.56,0,16.8569
3/23/1999,2.54,0,16.6193
3/24/1999,2.53,0,17.3232
3/25/1999,2.53,0,17.5694
3/26/1999,2.53,0,17.8488
3/27/1999,2.54,0,17.3037
3/28/1999,2.48,5.1018,17.383
3/29/1999,2.45,0,17.8158
3/30/1999,2.42,0,17.9853
3/31/1999,2.4,5.1018,17.9472
4/1/1999,2.36,9.5335,18.0053
4/2/1999,2.35,0,17.6144
4/3/1999,2.33,0,17.6274
4/4/1999,2.32,0,18.287
4/5/1999,2.3,0,18.211
4/6/1999,2.27,0,18.1764
4/7/1999,2.26,0,17.6751
4/8/1999,2.24,0,17.0905
4/9/1999,2.24,0,16.7786
4/10/1999,2.23,0,17.503
4/11/1999,2.21,0,17.4878
4/12/1999,2.2,0,18.0817
4/13/1999,2.18,0,17.6297
4/14/1999,2.18,0,17.1693
4/15/1999,2.34,0,17.8686
4/16/1999,2.74,9.1447,17.9315
4/17/1999,2.54,0,17.5264
4/18/1999,2.36,9.1447,17.8168
4/19/1999,2.19,0,17.3679
4/20/1999,2.32,0,17.1587
4/21/1999,2.13,0,16.8178
4/22/1999,2.15,0,17.2171
4/23/1999,2.09,10.1801,17.5082
4/24/1999,2.14,15.2702,17.0295
4/25/1999,2.48,15.2702,16.5833
4/26/1999,2.52,0,17.0354
4/27/1999,2.99,11.148,17.0781
4/28/1999,2.89,22.296,17.1157
4/29/1999,2.82,11.148,17.0969
4/30/1999,3.1,22.296,17.247
5/1/1999,3.86,25.7647,16.4175
5/2/1999,5.19,25.7647,16.9989
5/3/1999,6,12.8823,16.6356
5/4/1999,9.9,19.3235,16.809
5/5/1999,6.76,12.8823,16.7522
5/6/1999,5.99,0,17.564
5/7/1999,4.99,7.8109,17.1571
5/8/1999,5.94,7.8109,16.8168
5/9/1999,6.67,15.6218,16.2217
5/10/1999,6.19,23.4328,16.466
5/11/1999,6.87,20.0149,16.0311
5/12/1999,6.34,20.0149,16.295
5/13/1999,7.51,10.0074,16.3786
5/14/1999,9.21,20.0149,16.9592
5/15/1999,8.06,10.0074,17.3545
5/16/1999,7.54,25.7432,17.0869
5/17/1999,8.31,34.5487,16.6143
5/18/1999,7.57,21.2131,16.9344
5/19/1999,6.78,7.6957,17.1227
5/20/1999,6.89,18.9572,17.2327
5/21/1999,7.16,4.6122,17.5836
5/22/1999,6.77,9.2245,17.6168
5/23/1999,6.23,4.6122,17.7896
5/24/1999,6.21,4.6122,17.7826
5/25/1999,6.54,21.0845,17.5198
5/26/1999,6.13,0,18.0064
5/27/1999,5.66,6.2591,18.1123
5/28/1999,5.3,0,18.4524
5/29/1999,5.03,25.0364,17.6227
5/30/1999,4.83,6.2591,17.7464
5/31/1999,4.63,6.2591,17.5121
6/1/1999,4.78,16.9767,16.6969
6/2/1999,4.62,0,17.053
6/3/1999,6.58,5.6589,17.4144
6/4/1999,6.41,11.3178,17.4037
6/5/1999,5.63,5.6589,17.3102
6/6/1999,7.31,0,16.6194
6/7/1999,10.8,20.1796,16.8773
6/8/1999,9.24,6.7265,17.3572
6/9/1999,9.43,13.453,17.4676
6/10/1999,9.14,0,17.411
6/11/1999,8.18,0,17.7498
6/12/1999,7.8,24.7511,17.7289
6/13/1999,8.03,37.1267,17.2498
6/14/1999,8.63,0,16.9026
6/15/1999,9.3,12.3756,17.1632
6/16/1999,10.8,7.7726,17.1143
6/17/1999,13.3,15.5452,16.8439
6/18/1999,13.4,15.5452,17.2138
6/19/1999,11.8,31.0903,16.7578
6/20/1999,10.7,23.3177,16.3923
6/21/1999,13.5,24.9645,17.1733
6/22/1999,13.1,8.3215,16.9348
6/23/1999,12.5,16.643,16.8304
6/24/1999,11.7,0,17.5298
6/25/1999,10.5,0,17.3874
6/26/1999,10.1,26.1058,17.0921
6/27/1999,10.6,17.4039,16.4889
6/28/1999,10.3,8.7019,16.4353
6/29/1999,12.3,0,16.4747
6/30/1999,16.6,34.8078,16.2759
7/1/1999,13.5,7.1177,16.524
7/2/1999,12,7.1177,16.0119
7/3/1999,10.9,0,16.7252
7/4/1999,10.3,7.1177,16.0879
7/5/1999,9.95,3.5589,16.383
7/6/1999,9.5,0,16.8371
7/7/1999,9.97,12.7556,16.7377
7/8/1999,9.52,12.7556,17.0334
7/9/1999,8.75,0,17.2058
7/10/1999,13.5,12.7556,16.6903
7/11/1999,14.3,9.8122,16.6557
7/12/1999,11.5,0,16.6924
7/13/1999,10.7,0,16.8279
7/14/1999,9.76,0,17.0424
7/15/1999,9.08,9.8122,17.4468
7/16/1999,8.61,0,17.7266
7/17/1999,8.2,9.6333,17.1234
7/18/1999,7.88,0,17.2304
7/19/1999,7.85,9.6333,17.1462
7/20/1999,7.33,9.6333,17.089
7/21/1999,6.98,6.9083,17.3672
7/22/1999,6.74,0,16.9756
7/23/1999,6.42,17.2707,16.969
7/24/1999,6.23,0,16.5225
7/25/1999,6.04,0,16.8106
7/26/1999,5.85,10.1803,17.5277
7/27/1999,5.76,15.2705,17.7547
7/28/1999,5.66,5.0902,17.7412
7/29/1999,5.45,0,17.6157
7/30/1999,5.31,15.2705,17.4229
7/31/1999,5.35,5.8173,17.7841
8/1/1999,5.15,9.1548,17.4598
8/2/1999,5.62,18.3096,17.2787
8/3/1999,6.2,18.3096,16.6894
8/4/1999,6.97,0,16.6661
8/5/1999,8,18.3096,16.8732
8/6/1999,8.85,12.9404,16.9475
8/7/1999,7.32,0,17.4565
8/8/1999,6.45,25.8808,17.1782
8/9/1999,6.36,6.4702,16.6951
8/10/1999,6.46,12.9404,17.0082
8/11/1999,6.3,21.8744,17.22
8/12/1999,6.66,5.4686,16.4225
8/13/1999,7.2,21.8744,16.2455
8/14/1999,6.59,16.4058,16.5192
8/15/1999,7.42,10.9372,16.6228
8/16/1999,7.72,0,16.9071
8/17/1999,7.19,0,17.4856
8/18/1999,7.33,0,17.3003
8/19/1999,8.42,22.3128,16.8891
8/20/1999,9.96,44.6257,16.4176
8/21/1999,9.03,11.5809,16.7066
8/22/1999,8.75,11.5809,17.0215
8/23/1999,8.32,11.5809,16.4403
8/24/1999,9.42,23.1618,16.9541
8/25/1999,9.34,11.5809,16.7225
8/26/1999,9.23,43.6288,17.1283
8/27/1999,9.75,0,16.8321
8/28/1999,13.6,21.8144,17.0725
8/29/1999,13.1,0,17.7224
8/30/1999,12.6,0,17.7068
8/31/1999,13.8,21.8144,17.1237
9/1/1999,13.9,51.3229,17.2644
9/2/1999,12.4,20.5291,17.3298
9/3/1999,11.4,10.2646,17.0567
9/4/1999,13.4,10.2646,17.0182
9/5/1999,13.7,0,16.6765
9/6/1999,13.5,12.2198,16.9993
9/7/1999,13.3,48.8794,16.9793
9/8/1999,14.6,24.4397,16.6536
9/9/1999,15.4,12.2198,16.9557
9/10/1999,15,12.2198,16.4835
9/11/1999,14.4,25.5444,16.3353
9/12/1999,13.2,25.5444,16.5171
9/13/1999,12.4,25.5444,16.8588
9/14/1999,12.7,0,16.6724
9/15/1999,13.1,51.0889,16.6872
9/16/1999,15.3,30.6627,16.6109
9/17/1999,17.6,0,16.7993
9/18/1999,18.4,61.3255,17.0388
9/19/1999,18.3,30.6627,17.2589
9/20/1999,17.3,0,17.3814
9/21/1999,16.8,50.8145,17.0917
9/22/1999,17.6,33.8763,16.3175
9/23/1999,21.5,33.8763,16.9978
9/24/1999,21.2,16.9382,16.5193
9/25/1999,20.4,16.9382,16.4152
9/26/1999,19.5,32.4839,15.9811
9/27/1999,18.4,81.2098,15.4012
9/28/1999,17.5,16.242,15.923
9/29/1999,17.1,0,16.3865
9/30/1999,19.2,0,16.2683
10/1/1999,24.1,26.5532,15.6895
10/2/1999,25.3,8.8511,16.1768
10/3/1999,24.9,17.7021,16.8798
10/4/1999,23.6,8.8511,16.5229
10/5/1999,22,17.7021,16.5808
10/6/1999,21.8,14.0159,16.6086
10/7/1999,21.3,28.0317,16.851
10/8/1999,19.9,0,16.3792
10/9/1999,19.7,14.0159,16.7136
10/10/1999,19.4,28.0317,16.4195
10/11/1999,20.9,27.4824,16.7341
10/12/1999,20.4,13.7412,16.432
10/13/1999,23.8,13.7412,16.6901
10/14/1999,24,0,16.769
10/15/1999,25,13.7412,16.8582
10/16/1999,25,29.8932,16.535
10/17/1999,25.3,14.9466,16.5109
10/18/1999,25.2,14.9466,16.5995
10/19/1999,24.9,14.9466,17.2692
10/20/1999,26.2,29.8932,16.7705
10/21/1999,24.7,42.5596,17.4157
10/22/1999,23.4,14.1865,17.7253
10/23/1999,22.3,21.2798,17.2748
10/24/1999,20.4,7.0933,16.8664
10/25/1999,20.2,21.2798,17.2642
10/26/1999,18.2,0,16.8519
10/27/1999,17.2,52.5238,16.1426
10/28/1999,16.3,22.9792,16.5079
10/29/1999,15.2,11.4896,16.4209
10/30/1999,14.2,0,17.353
10/31/1999,14,0,17.3368
11/1/1999,13.2,0,17.6742
11/2/1999,12.5,0,17.8538
11/3/1999,12.9,70.9152,17.4086
11/4/1999,12.2,0,17.7524
11/5/1999,11.4,14.183,17.2437
11/6/1999,10.8,0,17.7039
11/7/1999,10.5,51.3668,16.4873
11/8/1999,10,51.3668,16.915
11/9/1999,9.54,0,17.3268
11/10/1999,9.57,17.1223,16.4919
11/11/1999,11.5,16.9994,17.1391
11/12/1999,9.79,25.499,17.1031
11/13/1999,9.25,59.4977,17.1916
11/14/1999,9.17,0,17.1622
11/15/1999,9.61,0,17.391
11/16/1999,8.8,0,16.9502
11/17/1999,8.35,0,16.9595
11/18/1999,8.53,0,16.2502
11/19/1999,8.02,0,16.9104
11/20/1999,7.87,0,16.1196
11/21/1999,7.82,0,15.9427
11/22/1999,7.16,0,16.0056
11/23/1999,7.12,0,16.3061
11/24/1999,6.75,0,16.5036
11/25/1999,6.8,0,16.0272
11/26/1999,6.58,0,15.6633
11/27/1999,6.27,0,16.0388
11/28/1999,5.94,0,15.8995
11/29/1999,5.72,0,15.9913
11/30/1999,6.74,0,16.0934
12/1/1999,7.49,0,15.9859
12/2/1999,6.89,0,15.622
